[Header]	
System	NPOC-TN	
S/W Version	1.00	
User	Grossman	
Date/Time	5/2/2021 11:43:54 AM	

[System]	
Instrument Options	TOC/ASI/TN/	

[Data]	
Type	Sample Name	Sample ID	Cal. Curve	Date / Time	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Vial	Excluded	
Unknown	CIG	41	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:27:43 AM	1	NPOC	3.293	3.261	1.496	1.481	NPOC:1.481mg/L TN:0.2728mg/L	41	0	
Unknown	CIG	41	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:30:02 AM	2	NPOC	3.228	3.261	1.466	1.481	NPOC:1.481mg/L TN:0.2728mg/L	41	0	
Unknown	CIG	41	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:27:43 AM	1	TN	2.440	2.462	0.2704	0.2728	NPOC:1.481mg/L TN:0.2728mg/L	41	0	
Unknown	CIG	41	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:30:02 AM	2	TN	2.483	2.462	0.2752	0.2728	NPOC:1.481mg/L TN:0.2728mg/L	41	0	
Unknown	CIG	42	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:38:50 AM	1	NPOC	9.036	8.554	4.105	3.886	NPOC:3.886mg/L TN:0.2585mg/L	42	1	
Unknown	CIG	42	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:41:08 AM	2	NPOC	8.528	8.554	3.874	3.886	NPOC:3.886mg/L TN:0.2585mg/L	42	0	
Unknown	CIG	42	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:43:36 AM	3	NPOC	8.580	8.554	3.897	3.886	NPOC:3.886mg/L TN:0.2585mg/L	42	0	
Unknown	CIG	42	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:38:50 AM	1	TN	2.277	2.333	0.2523	0.2585	NPOC:3.886mg/L TN:0.2585mg/L	42	0	
Unknown	CIG	42	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:41:08 AM	2	TN	2.022	2.333	0.2241	0.2585	NPOC:3.886mg/L TN:0.2585mg/L	42	1	
Unknown	CIG	42	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:43:36 AM	3	TN	2.389	2.333	0.2647	0.2585	NPOC:3.886mg/L TN:0.2585mg/L	42	0	
Unknown	CIG	43	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:52:25 AM	1	NPOC	3.897	3.579	1.770	1.626	NPOC:1.626mg/L TN:0.4208mg/L	43	1	
Unknown	CIG	43	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:54:55 AM	2	NPOC	3.489	3.579	1.585	1.626	NPOC:1.626mg/L TN:0.4208mg/L	43	0	
Unknown	CIG	43	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 10:57:00 AM	3	NPOC	3.669	3.579	1.667	1.626	NPOC:1.626mg/L TN:0.4208mg/L	43	0	
Unknown	CIG	43	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:52:25 AM	1	TN	3.782	3.798	0.4191	0.4208	NPOC:1.626mg/L TN:0.4208mg/L	43	0	
Unknown	CIG	43	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 10:54:55 AM	2	TN	3.813	3.798	0.4226	0.4208	NPOC:1.626mg/L TN:0.4208mg/L	43	0	
Unknown	CIG	44	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:05:51 AM	1	NPOC	7.027	6.952	3.192	3.158	NPOC:3.158mg/L TN:0.3208mg/L	44	0	
Unknown	CIG	44	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:08:17 AM	2	NPOC	6.876	6.952	3.123	3.158	NPOC:3.158mg/L TN:0.3208mg/L	44	0	
Unknown	CIG	44	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:05:51 AM	1	TN	2.938	2.894	0.3256	0.3208	NPOC:3.158mg/L TN:0.3208mg/L	44	0	
Unknown	CIG	44	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:08:17 AM	2	TN	2.851	2.894	0.3159	0.3208	NPOC:3.158mg/L TN:0.3208mg/L	44	0	
Unknown	CIG	45	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:17:09 AM	1	NPOC	4.316	4.130	1.961	1.876	NPOC:1.876mg/L TN:0.3541mg/L	45	1	
Unknown	CIG	45	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:19:34 AM	2	NPOC	4.093	4.130	1.859	1.876	NPOC:1.876mg/L TN:0.3541mg/L	45	0	
Unknown	CIG	45	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:21:57 AM	3	NPOC	4.167	4.130	1.893	1.876	NPOC:1.876mg/L TN:0.3541mg/L	45	0	
Unknown	CIG	45	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:17:09 AM	1	TN	3.195	3.196	0.3541	0.3541	NPOC:1.876mg/L TN:0.3541mg/L	45	0	
Unknown	CIG	45	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:19:34 AM	2	TN	2.855	3.196	0.3164	0.3541	NPOC:1.876mg/L TN:0.3541mg/L	45	1	
Unknown	CIG	45	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:21:57 AM	3	TN	3.196	3.196	0.3542	0.3541	NPOC:1.876mg/L TN:0.3541mg/L	45	0	
Unknown	CIG	46	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:31:03 AM	1	NPOC	6.146	6.200	2.792	2.816	NPOC:2.816mg/L TN:0.2972mg/L	46	0	
Unknown	CIG	46	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:34:09 AM	2	NPOC	6.254	6.200	2.841	2.816	NPOC:2.816mg/L TN:0.2972mg/L	46	0	
Unknown	CIG	46	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:31:03 AM	1	TN	2.698	2.682	0.2990	0.2972	NPOC:2.816mg/L TN:0.2972mg/L	46	0	
Unknown	CIG	46	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:34:09 AM	2	TN	2.666	2.682	0.2954	0.2972	NPOC:2.816mg/L TN:0.2972mg/L	46	0	
Unknown	CIG	47	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:43:09 AM	1	NPOC	3.677	3.235	1.670	1.469	NPOC:1.469mg/L TN:0.3873mg/L	47	1	
Unknown	CIG	47	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:45:35 AM	2	NPOC	3.199	3.235	1.453	1.469	NPOC:1.469mg/L TN:0.3873mg/L	47	0	
Unknown	CIG	47	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:48:41 AM	3	NPOC	3.270	3.235	1.485	1.469	NPOC:1.469mg/L TN:0.3873mg/L	47	0	
Unknown	CIG	47	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:43:09 AM	1	TN	3.569	3.495	0.3955	0.3873	NPOC:1.469mg/L TN:0.3873mg/L	47	0	
Unknown	CIG	47	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:45:35 AM	2	TN	3.271	3.495	0.3625	0.3873	NPOC:1.469mg/L TN:0.3873mg/L	47	1	
Unknown	CIG	47	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:48:41 AM	3	TN	3.420	3.495	0.3790	0.3873	NPOC:1.469mg/L TN:0.3873mg/L	47	0	
Unknown	CIG	48	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 11:57:51 AM	1	NPOC	7.068	6.985	3.211	3.173	NPOC:3.173mg/L TN:0.2550mg/L	48	0	
Unknown	CIG	48	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:00:10 PM	2	NPOC	6.901	6.985	3.135	3.173	NPOC:3.173mg/L TN:0.2550mg/L	48	0	
Unknown	CIG	48	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 11:57:51 AM	1	TN	2.332	2.301	0.2584	0.2550	NPOC:3.173mg/L TN:0.2550mg/L	48	0	
Unknown	CIG	48	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:00:10 PM	2	TN	2.270	2.301	0.2516	0.2550	NPOC:3.173mg/L TN:0.2550mg/L	48	0	
Unknown	CIG	49	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:09:06 PM	1	NPOC	3.619	3.423	1.644	1.555	NPOC:1.555mg/L TN:0.4319mg/L	49	1	
Unknown	CIG	49	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:11:37 PM	2	NPOC	3.428	3.423	1.557	1.555	NPOC:1.555mg/L TN:0.4319mg/L	49	0	
Unknown	CIG	49	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:13:45 PM	3	NPOC	3.418	3.423	1.553	1.555	NPOC:1.555mg/L TN:0.4319mg/L	49	0	
Unknown	CIG	49	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:09:06 PM	1	TN	3.896	3.898	0.4318	0.4319	NPOC:1.555mg/L TN:0.4319mg/L	49	0	
Unknown	CIG	49	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:11:37 PM	2	TN	3.899	3.898	0.4321	0.4319	NPOC:1.555mg/L TN:0.4319mg/L	49	0	
Unknown	CIG	50	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:22:36 PM	1	NPOC	8.502	8.434	3.862	3.831	NPOC:3.831mg/L TN:0.2756mg/L	50	0	
Unknown	CIG	50	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:24:52 PM	2	NPOC	8.367	8.434	3.801	3.831	NPOC:3.831mg/L TN:0.2756mg/L	50	0	
Unknown	CIG	50	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:22:36 PM	1	TN	2.916	2.487	0.3231	0.2756	NPOC:3.831mg/L TN:0.2756mg/L	50	1	
Unknown	CIG	50	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:24:52 PM	2	TN	2.576	2.487	0.2855	0.2756	NPOC:3.831mg/L TN:0.2756mg/L	50	0	
Unknown	CIG	50	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:30:31 PM	3	TN	2.398	2.487	0.2657	0.2756	NPOC:3.831mg/L TN:0.2756mg/L	50	0	
Unknown	CIG	51	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:39:04 PM	1	NPOC	2.890	2.923	1.313	1.328	NPOC:1.328mg/L TN:0.2323mg/L	51	0	
Unknown	CIG	51	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:41:30 PM	2	NPOC	2.608	2.923	1.185	1.328	NPOC:1.328mg/L TN:0.2323mg/L	51	1	
Unknown	CIG	51	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:43:39 PM	3	NPOC	2.956	2.923	1.343	1.328	NPOC:1.328mg/L TN:0.2323mg/L	51	0	
Unknown	CIG	51	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:39:04 PM	1	TN	2.156	2.096	0.2389	0.2323	NPOC:1.328mg/L TN:0.2323mg/L	51	0	
Unknown	CIG	51	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:41:30 PM	2	TN	2.354	2.096	0.2609	0.2323	NPOC:1.328mg/L TN:0.2323mg/L	51	1	
Unknown	CIG	51	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:43:39 PM	3	TN	2.036	2.096	0.2256	0.2323	NPOC:1.328mg/L TN:0.2323mg/L	51	0	
Unknown	CIG	52	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:52:28 PM	1	NPOC	12.66	12.76	5.751	5.796	NPOC:5.796mg/L TN:0.5508mg/L	52	0	
Unknown	CIG	52	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 12:55:03 PM	2	NPOC	12.86	12.76	5.842	5.796	NPOC:5.796mg/L TN:0.5508mg/L	52	0	
Unknown	CIG	52	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:52:28 PM	1	TN	4.951	4.971	0.5487	0.5508	NPOC:5.796mg/L TN:0.5508mg/L	52	0	
Unknown	CIG	52	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 12:55:03 PM	2	TN	4.990	4.971	0.5530	0.5508	NPOC:5.796mg/L TN:0.5508mg/L	52	0	
Unknown	CIG	53	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:03:47 PM	1	NPOC	3.228	2.822	1.466	1.282	NPOC:1.282mg/L TN:0.2359mg/L	53	1	
Unknown	CIG	53	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:07:26 PM	2	NPOC	2.841	2.822	1.291	1.282	NPOC:1.282mg/L TN:0.2359mg/L	53	0	
Unknown	CIG	53	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:09:48 PM	3	NPOC	2.802	2.822	1.273	1.282	NPOC:1.282mg/L TN:0.2359mg/L	53	0	
Unknown	CIG	53	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:03:47 PM	1	TN	2.094	2.129	0.2321	0.2359	NPOC:1.282mg/L TN:0.2359mg/L	53	0	
Unknown	CIG	53	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:07:26 PM	2	TN	2.559	2.129	0.2836	0.2359	NPOC:1.282mg/L TN:0.2359mg/L	53	1	
Unknown	CIG	53	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:09:48 PM	3	TN	2.163	2.129	0.2397	0.2359	NPOC:1.282mg/L TN:0.2359mg/L	53	0	
Unknown	CIG	54	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:18:45 PM	1	NPOC	11.85	11.85	5.383	5.383	NPOC:5.383mg/L TN:0.4925mg/L	54	0	
Unknown	CIG	54	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:21:11 PM	2	NPOC	11.85	11.85	5.383	5.383	NPOC:5.383mg/L TN:0.4925mg/L	54	0	
Unknown	CIG	54	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:18:45 PM	1	TN	4.710	4.444	0.5220	0.4925	NPOC:5.383mg/L TN:0.4925mg/L	54	1	
Unknown	CIG	54	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:21:11 PM	2	TN	4.413	4.444	0.4890	0.4925	NPOC:5.383mg/L TN:0.4925mg/L	54	0	
Unknown	CIG	54	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:27:07 PM	3	TN	4.476	4.444	0.4960	0.4925	NPOC:5.383mg/L TN:0.4925mg/L	54	0	
Unknown	CIG	55	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:35:47 PM	1	NPOC	3.695	3.922	1.678	1.782	NPOC:1.782mg/L TN:0.4017mg/L	55	1	
Unknown	CIG	55	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:38:10 PM	2	NPOC	3.964	3.922	1.801	1.782	NPOC:1.782mg/L TN:0.4017mg/L	55	0	
Unknown	CIG	55	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:40:21 PM	3	NPOC	3.880	3.922	1.763	1.782	NPOC:1.782mg/L TN:0.4017mg/L	55	0	
Unknown	CIG	55	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:35:47 PM	1	TN	3.626	3.625	0.4018	0.4017	NPOC:1.782mg/L TN:0.4017mg/L	55	0	
Unknown	CIG	55	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:38:10 PM	2	TN	3.624	3.625	0.4016	0.4017	NPOC:1.782mg/L TN:0.4017mg/L	55	0	
Unknown	CIG	56	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:49:16 PM	1	NPOC	11.77	11.63	5.347	5.283	NPOC:5.283mg/L TN:0.6311mg/L	56	0	
Unknown	CIG	56	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 1:51:36 PM	2	NPOC	11.49	11.63	5.219	5.283	NPOC:5.283mg/L TN:0.6311mg/L	56	0	
Unknown	CIG	56	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:49:16 PM	1	TN	5.760	5.695	0.6383	0.6311	NPOC:5.283mg/L TN:0.6311mg/L	56	0	
Unknown	CIG	56	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 1:51:36 PM	2	TN	5.629	5.695	0.6238	0.6311	NPOC:5.283mg/L TN:0.6311mg/L	56	0	
Unknown	CIG	57	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:00:26 PM	1	NPOC	4.954	4.585	2.250	2.083	NPOC:2.083mg/L TN:0.2742mg/L	57	1	
Unknown	CIG	57	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:02:45 PM	2	NPOC	4.614	4.585	2.096	2.083	NPOC:2.083mg/L TN:0.2742mg/L	57	0	
Unknown	CIG	57	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:04:50 PM	3	NPOC	4.557	4.585	2.070	2.083	NPOC:2.083mg/L TN:0.2742mg/L	57	0	
Unknown	CIG	57	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:00:26 PM	1	TN	2.524	2.474	0.2797	0.2742	NPOC:2.083mg/L TN:0.2742mg/L	57	0	
Unknown	CIG	57	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:02:45 PM	2	TN	2.425	2.474	0.2687	0.2742	NPOC:2.083mg/L TN:0.2742mg/L	57	0	
Unknown	CIG	58	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:13:52 PM	1	NPOC	11.21	11.21	5.092	5.090	NPOC:5.090mg/L TN:0.3240mg/L	58	0	
Unknown	CIG	58	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:16:48 PM	2	NPOC	10.72	11.21	4.870	5.090	NPOC:5.090mg/L TN:0.3240mg/L	58	1	
Unknown	CIG	58	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:19:51 PM	3	NPOC	11.20	11.21	5.088	5.090	NPOC:5.090mg/L TN:0.3240mg/L	58	0	
Unknown	CIG	58	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:13:52 PM	1	TN	3.227	2.924	0.3576	0.3240	NPOC:5.090mg/L TN:0.3240mg/L	58	1	
Unknown	CIG	58	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:16:48 PM	2	TN	3.014	2.924	0.3340	0.3240	NPOC:5.090mg/L TN:0.3240mg/L	58	0	
Unknown	CIG	58	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:19:51 PM	3	TN	2.833	2.924	0.3140	0.3240	NPOC:5.090mg/L TN:0.3240mg/L	58	0	
Unknown	CIG	59	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:28:38 PM	1	NPOC	5.235	4.973	2.378	2.259	NPOC:2.259mg/L TN:0.3343mg/L	59	1	
Unknown	CIG	59	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:30:51 PM	2	NPOC	4.984	4.973	2.264	2.259	NPOC:2.259mg/L TN:0.3343mg/L	59	0	
Unknown	CIG	59	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:32:56 PM	3	NPOC	4.961	4.973	2.254	2.259	NPOC:2.259mg/L TN:0.3343mg/L	59	0	
Unknown	CIG	59	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:28:38 PM	1	TN	2.965	3.017	0.3286	0.3343	NPOC:2.259mg/L TN:0.3343mg/L	59	0	
Unknown	CIG	59	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:30:51 PM	2	TN	3.069	3.017	0.3401	0.3343	NPOC:2.259mg/L TN:0.3343mg/L	59	0	
Unknown	CIG	60	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:41:49 PM	1	NPOC	10.77	10.83	4.892	4.917	NPOC:4.917mg/L TN:0.3840mg/L	60	0	
Unknown	CIG	60	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:44:24 PM	2	NPOC	10.88	10.83	4.942	4.917	NPOC:4.917mg/L TN:0.3840mg/L	60	0	
Unknown	CIG	60	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:41:49 PM	1	TN	3.394	3.466	0.3761	0.3840	NPOC:4.917mg/L TN:0.3840mg/L	60	0	
Unknown	CIG	60	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:44:24 PM	2	TN	3.219	3.466	0.3567	0.3840	NPOC:4.917mg/L TN:0.3840mg/L	60	1	
Unknown	CIG	60	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:50:16 PM	3	TN	3.537	3.466	0.3920	0.3840	NPOC:4.917mg/L TN:0.3840mg/L	60	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:57:05 PM	1	NPOC	0.1749	0.1701	0.07945	0.07727	NPOC:0.07727mg/L TN:0.00691mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 2:59:10 PM	2	NPOC	0.1653	0.1701	0.07509	0.07727	NPOC:0.07727mg/L TN:0.00691mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:57:05 PM	1	TN	0.1247	0.06235	0.01382	0.00691	NPOC:0.07727mg/L TN:0.00691mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 2:59:11 PM	2	TN	0.000	0.06235	0.000	0.00691	NPOC:0.07727mg/L TN:0.00691mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:06:26 PM	1	NPOC	0.1613	0.2174	0.07327	0.09875	NPOC:0.09875mg/L TN:0.01027mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:08:32 PM	2	NPOC	0.2735	0.2174	0.1242	0.09875	NPOC:0.09875mg/L TN:0.01027mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:06:26 PM	1	TN	0.5223	0.09265	0.05788	0.01027	NPOC:0.09875mg/L TN:0.01027mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:08:32 PM	2	TN	0.000	0.09265	0.000	0.01027	NPOC:0.09875mg/L TN:0.01027mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:13:58 PM	3	TN	0.1853	0.09265	0.02053	0.01027	NPOC:0.09875mg/L TN:0.01027mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:20:47 PM	1	NPOC	0.1001	0.1021	0.04547	0.04638	NPOC:0.04638mg/L TN:0.02648mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:22:52 PM	2	NPOC	0.1041	0.1021	0.04729	0.04638	NPOC:0.04638mg/L TN:0.02648mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:20:47 PM	1	TN	0.2836	0.2390	0.03143	0.02648	NPOC:0.04638mg/L TN:0.02648mg/L	0	0	
